src_id,dst_id,distance_km
8d86481b-20ef-4cce-9a61-1f4eaff19c49,cef151ec-bc26-4773-a017-94b9b7fe4db2,10.987135457411206
cef151ec-bc26-4773-a017-94b9b7fe4db2,f176a6a9-51ca-4ab8-9281-f36f721ba3e4,10.991476016435502
f176a6a9-51ca-4ab8-9281-f36f721ba3e4,0653b78f-3d39-40b2-8d53-e1e54843766d,10.995839642601947
0653b78f-3d39-40b2-8d53-e1e54843766d,e95e328b-a145-4619-bc25-96cd620aed0d,11.000226334397844
e95e328b-a145-4619-bc25-96cd620aed0d,82b4f7fa-023d-44aa-9f8c-f751239d6ebf,11.004635949293155
82b4f7fa-023d-44aa-9f8c-f751239d6ebf,207739c4-93d2-48e6-bc9f-2cb797f5ce3b,11.009068541894214
207739c4-93d2-48e6-bc9f-2cb797f5ce3b,6a4787b8-8db5-48aa-8f12-d2394843a8b7,11.013523684031473
6a4787b8-8db5-48aa-8f12-d2394843a8b7,a5638d0e-c48d-4e9d-8718-af2270b92b5a,11.018001626034843
a5638d0e-c48d-4e9d-8718-af2270b92b5a,93c3c4f5-301b-4b7a-8495-2c74c3ef8f2c,11.022502254856795
93c3c4f5-301b-4b7a-8495-2c74c3ef8f2c,8e9639de-1225-44a7-9b81-5ceed9bba88f,11.027025164743653
8e9639de-1225-44a7-9b81-5ceed9bba88f,cc183fdf-87ab-492d-ad2c-2da8436971af,11.031570651754423
cc183fdf-87ab-492d-ad2c-2da8436971af,987e8c77-d526-48ab-85c5-cd09ca97132d,11.036138492693702
987e8c77-d526-48ab-85c5-cd09ca97132d,27c333bd-d6ee-4787-9c11-4400d39c503f,11.04072848278957
27c333bd-d6ee-4787-9c11-4400d39c503f,bf4361db-e857-4535-a35f-635aa954f7e2,11.045340475115488
bf4361db-e857-4535-a35f-635aa954f7e2,5a6e00d0-955a-4d16-9853-8a332b1c9f34,11.049974759091707
5a6e00d0-955a-4d16-9853-8a332b1c9f34,d08f0202-4194-477c-8c09-0aa985df4036,11.054630983048904
d08f0202-4194-477c-8c09-0aa985df4036,095dd831-f59a-4edb-a869-9b406f616faa,11.059308997585212
095dd831-f59a-4edb-a869-9b406f616faa,15735c70-0cf3-4b44-9dac-59cd7ea29bab,11.064008906035147
15735c70-0cf3-4b44-9dac-59cd7ea29bab,214ac2af-5571-44f9-9130-3b6366062692,11.06873046416934
214ac2af-5571-44f9-9130-3b6366062692,c99fe0e9-0237-4a5b-9a2d-fdb67d9e4bd3,11.073473709325832
c99fe0e9-0237-4a5b-9a2d-fdb67d9e4bd3,27ad2de4-6145-44cb-9a1f-5e5bb2652c44,11.078238399277707
27ad2de4-6145-44cb-9a1f-5e5bb2652c44,1a788b8b-cf93-415f-bd7d-a99171992ecd,11.083024529206025
1a788b8b-cf93-415f-bd7d-a99171992ecd,5b814db9-71c9-489a-b7b8-31b7e3aa3d74,11.087832204613552
5b814db9-71c9-489a-b7b8-31b7e3aa3d74,33325fab-e826-425b-9c43-ead00e875940,11.092661027709408
33325fab-e826-425b-9c43-ead00e875940,6941d238-0282-46c8-b038-14a9727cde2f,11.097511118957827
6941d238-0282-46c8-b038-14a9727cde2f,d59c4ef9-6cf3-4fea-92d0-64eb36f1c9f2,11.102382325467458
d59c4ef9-6cf3-4fea-92d0-64eb36f1c9f2,1b0b3501-1e5c-4bee-b7db-1b7b8a7406a6,11.107274572800957
1b0b3501-1e5c-4bee-b7db-1b7b8a7406a6,2f1b173a-c1f0-42f7-afb3-818cab3b8bd9,11.112187758955805
2f1b173a-c1f0-42f7-afb3-818cab3b8bd9,0b849c17-d263-432b-8690-270c5b56bbf3,11.117121888862913
0b849c17-d263-432b-8690-270c5b56bbf3,385d43f3-cca3-4a59-ba98-f71dccbc986d,11.12207668906077
385d43f3-cca3-4a59-ba98-f71dccbc986d,80ac0e24-777a-46d3-a6d9-28c39ce55d6a,11.127052361288285
80ac0e24-777a-46d3-a6d9-28c39ce55d6a,727fab46-ec2a-48a2-a78d-caab3b469b06,11.132048540403114
727fab46-ec2a-48a2-a78d-caab3b469b06,2d4b7601-7440-43ec-9f44-4af75f5d8928,11.137065478844843
2d4b7601-7440-43ec-9f44-4af75f5d8928,3ec4baf3-d201-4efd-89f5-d29fe584fda2,11.142102589368807
3ec4baf3-d201-4efd-89f5-d29fe584fda2,6a2ea15f-e7e6-4a85-b7a6-ffb6d8253b47,11.147160320573539
6a2ea15f-e7e6-4a85-b7a6-ffb6d8253b47,34117226-5b61-4d7f-8bc6-ade872ae02d3,11.152238297932158
34117226-5b61-4d7f-8bc6-ade872ae02d3,7537a13d-3269-4710-b7a3-fe5d85b614a7,11.157336585980614
7537a13d-3269-4710-b7a3-fe5d85b614a7,40e0dc91-466d-47ee-9cd7-5da6af5f5641,11.162454981922593
40e0dc91-466d-47ee-9cd7-5da6af5f5641,f16d5fc1-2ba2-443c-bd98-dce79025d3e6,11.167593461233984
f16d5fc1-2ba2-443c-bd98-dce79025d3e6,5294dee8-ab27-4caf-9b2c-61d4d247bc91,11.172751956526982
5294dee8-ab27-4caf-9b2c-61d4d247bc91,c5c1ebdb-796e-4926-8a1b-ecb03748d4f6,11.177930350634748
c5c1ebdb-796e-4926-8a1b-ecb03748d4f6,f0aa7036-91f4-438e-ade7-4c577859f0b7,11.183128707771427
f0aa7036-91f4-438e-ade7-4c577859f0b7,df81213b-5e82-4d09-a994-3df965bba900,11.188346894936728
df81213b-5e82-4d09-a994-3df965bba900,7f17e4fc-c07d-4d9a-b1bc-54c38c0f2f57,11.193584558828956
7f17e4fc-c07d-4d9a-b1bc-54c38c0f2f57,f8759a02-f805-4265-9ad0-87e3aab2ad1f,11.198842088835425
f8759a02-f805-4265-9ad0-87e3aab2ad1f,5199d56d-834c-4f7d-93a9-77d24a71d99b,11.204119090166758
5199d56d-834c-4f7d-93a9-77d24a71d99b,5cdaafc8-3f16-411d-90f0-6a30ae4debcf,11.209415625655316
5cdaafc8-3f16-411d-90f0-6a30ae4debcf,774ffcc2-d458-4861-b24c-70206d7995e9,11.214731562435693
774ffcc2-d458-4861-b24c-70206d7995e9,59c45689-60d8-4625-87fc-cdfc0d7fb631,11.2200667673597
59c45689-60d8-4625-87fc-cdfc0d7fb631,ba0852f7-3d30-41ee-bf9e-d5b5288f2d9d,11.225421348698253
ba0852f7-3d30-41ee-bf9e-d5b5288f2d9d,33f04fe8-58c0-4e3c-bb2c-f28560571ad4,11.230795129362626
33f04fe8-58c0-4e3c-bb2c-f28560571ad4,592f377c-46c6-47d6-aa83-cd598d7e813f,11.236187958155721
592f377c-46c6-47d6-aa83-cd598d7e813f,177d64fc-5f9b-4cd9-ba28-94886550948e,11.241600028706294
177d64fc-5f9b-4cd9-ba28-94886550948e,e2556b21-2432-4eba-a977-95aba6f1f6a6,11.24703097135025
e2556b21-2432-4eba-a977-95aba6f1f6a6,c95f4faf-1a8d-4584-83fc-304f92fc04bf,11.252480763340115
c95f4faf-1a8d-4584-83fc-304f92fc04bf,eff81d40-24f4-4b15-ab49-13a4bbfeba4f,11.262016691330247
eff81d40-24f4-4b15-ab49-13a4bbfeba4f,ca1986eb-8ff7-46cc-a108-1e1a19733184,11.269191866052957
